"";"SchoolName2";"variable";"estimate";"Total";"Percent";"LeaveTime";"CumPer";"LeaveDT";"School.name";"Proposed.tier";"Start";"End";"Type";"Name";"Address";"State";"MailingAddress";"CurrentStartTime";"Total.Students";"Female";"%.Female";"Gender.X";"%.Gender.X";"Male";"%.Male";"American.Indian/.Alaskan.Native";"%.American.Indian/.Alaskan.Native";"Asian";"%.Asian";"Black/.African.American";"%.Black/.African.American";"Hispanic/.Latino.of.any.race(s)";"%.Hispanic/.Latino.of.any.race(s)";"Native.Hawaiian/.Other.Pacific.Islander";"%.Native.Hawaiian/.Other.Pacific.Islander";"Two.or.More.Races";"%.Two.or.More.Races";"White";"%.White";"English.Language.Learners";"%.English.Language.Learners";"Foster.Care";"%.Foster.Care";"Highly.Capable";"%.Highly.Capable";"Homeless";"%.Homeless";"Low-Income";"%.Low-Income";"Migrant";"%.Migrant";"Military.Parent";"%.Military.Parent";"Mobile";"%.Moble";"Section.504";"%.Section.504";"Students.with.Disabilities";"%.Students.with.Disabilities";"Non-English.Language.Learners";"%.Non-English.Language.Learners";"Non-Foster.Care";"%.Non-Foster.Care";"Non-Highly.Capable";"%.Non-Highly.Capable";"Non-Homeless";"%.Non-Homeless";"Non-Low.Income";"%.Non-Low.Income";"Non.Migrant";"%.Non.Migrant";"Non.Military.Parent";"%.Non.Military.Parent";"Non.Mobile";"%.Non.Mobile";"Non.Section.504";"%.Non.Section.504";"Students.without.Disabilities";"%.Students.without.Disabilities";"2020-21.FRPL.%.based.on.2019-20.as.of.Mar.31";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Mar.6";"2020-21.Preliminary.FRPL.%.based.on.2019-20.data.as.of.Jan.29";"2019-20.FINAL.FRPL.%.based.on.2018-19.data";"2018-19.FINAL.FRPL.%.based.on.2017-18..data";"3.Year.Average.for.2020-21.Eligibility";"Preliminary.High.Poverty.Eligibility.for.SY.2020-21";"Title.I.School.Wide";"Title1";"ProposedStart";"TimeShift";"ADR_LGT";"ADR_LTT";"GEOID";"median_hhi";"HHI_group";"NeedToLeave";"HighPoverty";"FRPL"
"79";"Sacajawea Elementary School";"Go2Work_0700";1799;15002;0,119917344354086;7H 0M 0S;0,249366751099853;2022-04-26 07:00:00;"Sacajawea​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Sacajawea Elementary";"9501 20th Ave. NE";"Seattle, WA 98115";"9501 20th Ave. NE,Seattle, WA 98115";2022-04-26 07:55:00;179;81;0,4525139665;0;0;98;0,5474860335;1;0,005586592179;10;0,05586592179;17;0,09497206704;22;0,1229050279;0;0;26;0,1452513966;103;0,5754189944;20;0,1117318436;0;0;7;0,03910614525;0;0;46;0,2569832402;0;0;0;0;1;0,005586592179;1;0,005586592179;57;0;159;0,8882681564;178;0,9944134078;172;0,9608938547;179;1;133;0,7430167598;179;1;179;1;178;0,9944134078;178;0,9944134078;122;0,6815642458;0,2445;0,2445;0,2402;0,2335;0,260683760683761;0,2462;"No";NA;"No";2022-04-26 07:40:00;-15;-122,30762;47,69844;"53033002000";106170,181818182;"100-150K";2022-04-26 07:10:00;"No";0,2462
"80";"Salmon Bay K-8 School";"Go2Work_0900";4916;46439;0,10585929929585;9H 0M 0S;0,764099140808372;2022-04-26 09:00:00;"Salmon Bay​";3;"9:30 a.m.";"4 p.m.";"K-8";"Salmon Bay K-8";"1810 NW 65th St.";"Seattle, WA 98117";"1810 NW 65th St.,Seattle, WA 98117";2022-04-26 08:55:00;664;293;0,4412650602;15;0,02259036145;356;0,5361445783;3;0,004518072289;31;0,04668674699;9;0,01355421687;37;0,05572289157;0;0;99;0,1490963855;485;0,7304216867;16;0,02409638554;0;0;35;0,05271084337;0;0;78;0,1174698795;0;0;2;0,003012048193;6;0,009036144578;16;0,02409638554;145;0;648;0,9759036145;663;0,9984939759;629;0,9472891566;664;1;586;0,8825301205;664;1;662;0,9969879518;658;0,9909638554;648;0,9759036145;519;0,781626506;0,1022;0,1022;0,1022;0,0704;0,0726429675425039;0,0817;"No";NA;"No";2022-04-26 09:30:00;35;-122,38051;47,67689;"53033003301";120060,327586207;"100-150K";2022-04-26 09:00:00;"No";0,0817
"81";"Sand Point Elementary";"Go2Work_0800";1346;7501;0,179442740967871;8H 0M 0S;0,504466071190508;2022-04-26 08:00:00;"Sand Point";2;"8:30 a.m.";"3 p.m.";"Elementary School";"Sand Point Elementary";"6208 60th Ave. NE";"Seattle, WA 98115";"6208 60th Ave. NE,Seattle, WA 98115";2022-04-26 07:55:00;214;100;0,4672897196;0;0;114;0,5327102804;4;0,01869158879;16;0,07476635514;37;0,1728971963;24;0,1121495327;7;0,03271028037;34;0,1588785047;92;0,4299065421;36;0,1682242991;0;0;2;0,009345794393;3;0,01401869159;109;0,5093457944;0;0;2;0,009345794393;21;0,09813084112;0;0;46;6,550790462e-05;178;0,8317757009;212;0,9906542056;212;0,9906542056;211;0,9859813084;105;0,4906542056;214;1;212;0,9906542056;193;0,9018691589;214;1;168;0,785046729;0,4301;0,4301;0,4301;0,4503;0,446078431372549;0,4422;"No";"School-wide";"School-wide";2022-04-26 08:30:00;35;-122,26293;47,67365;"53033004102";156480,75;">150K";2022-04-26 08:00:00;"No";0,4422
"82";"Sanislo Elementary School";"Go2Work_0800";1085;8372;0,129598662207358;8H 0M 0S;0,54933110367893;2022-04-26 08:00:00;"Sanislo​";2;"8:30 a.m.";"3 p.m.";"Elementary School";"Sanislo Elementary";"1812 SW Myrtle St.";"Seattle, WA 98106";"1812 SW Myrtle St.,Seattle, WA 98106";2022-04-26 07:55:00;170;82;0,4823529412;1;0,005882352941;87;0,5117647059;0;0;30;0,1764705882;31;0,1823529412;44;0,2588235294;2;0,01176470588;28;0,1647058824;35;0,2058823529;56;0,3294117647;0;0;1;0,005882352941;7;0,04117647059;105;0,6176470588;0;0;2;0,01176470588;13;0,07647058824;1;0,005882352941;38;0,0002422145329;114;0,6705882353;169;0,9941176471;169;0,9941176471;163;0,9588235294;65;0,3823529412;170;1;168;0,9882352941;157;0,9235294118;169;0,9941176471;132;0,7764705882;0,5688;0,5688;0,5688;0,6055;0,652542372881356;0,6089;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;35;-122,35866;47,53961;"53033010800";87001;"50-100K";2022-04-26 08:00:00;"Yes";0,6089
"83";"Seattle World School";"Go2Work_0800";11294;80606;0,140113639183187;8H 0M 0S;0,388209314443094;2022-04-26 08:00:00;"World School​";2;"8:30 a.m.";"3:20 p.m.";"High School";"Seattle World School";"1700 E Union St,";"Seattle, WA 98122";"1700 E Union St, ,Seattle, WA 98122";2022-04-26 08:55:00;215;72;0,3348837209;1;0,004651162791;142;0,6604651163;0;0;30;0,1395348837;32;0,1488372093;148;0,688372093;0;0;1;0,004651162791;4;0,01860465116;196;0,911627907;0;0;0;0;67;0,311627907;176;0,8186046512;13;0,06046511628;0;0;34;0,1581395349;0;0;8;0,001449432125;19;0,08837209302;212;0,9860465116;215;1;148;0,688372093;39;0,1813953488;202;0,9395348837;215;1;181;0,8418604651;215;1;207;0,9627906977;0,8655;0,8659;0,8684;0,8506;0,931818181818182;0,8826;"Yes";"School-wide";"School-wide";2022-04-26 08:30:00;-25;-122,30928;47,61338;"53033007901";101989,90625;"100-150K";2022-04-26 08:00:00;"Yes";0,8826
"84";"South Shore PK-8 School";"Go2Work_0900";1128;24569;0,0459115145101551;9H 0M 0S;0,686637632789287;2022-04-26 09:00:00;"South Shore​";3;"9:30 a.m.";"4 p.m.";"K-8";"South Shore PK-8";"4800 S Henderson St.";"Seattle, WA 98118";"4800 S Henderson St.,Seattle, WA 98118";2022-04-26 07:55:00;560;255;0,4553571429;1;0,001785714286;304;0,5428571429;5;0,008928571429;91;0,1625;283;0,5053571429;51;0,09107142857;4;0,007142857143;56;0,1;70;0,125;122;0,2178571429;0;0;25;0,04464285714;24;0,04285714286;377;0,6732142857;0;0;1;0,001785714286;16;0,02857142857;1;0,001785714286;88;7,653061224e-05;438;0,7821428571;557;0,9946428571;535;0,9553571429;536;0,9571428571;183;0,3267857143;560;1;559;0,9982142857;544;0,9714285714;559;0,9982142857;472;0,8428571429;0,6164;0,6164;0,6164;0,6403;0,664739884393064;0,6405;"Yes";"School-wide";"School-wide";2022-04-26 09:30:00;95;-122,27199;47,52391;"53033011801";83186,7058823529;"50-100K";2022-04-26 09:00:00;"Yes";0,6405
"85";"Stephen Decatur Elementary School";"Go2Work_0900";2650;29872;0,0887118371719336;9H 0M 0S;0,746049812533476;2022-04-26 09:00:00;"Decatur​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"Decatur Elementary";"7711 43rd Ave. NE";"Seattle, WA 98115";"7711 43rd Ave. NE,Seattle, WA 98115";2022-04-26 08:55:00;200;88;0,44;0;0;112;0,56;0;0;64;0,32;2;0,01;13;0,065;0;0;40;0,2;81;0,405;4;0,02;0;0;200;1;1;0,005;4;0,02;0;0;1;0,005;0;0;1;0,005;16;2,5e-05;196;0,98;200;1;0;0;199;0,995;196;0,98;200;1;199;0,995;200;1;199;0,995;184;0,92;0,026;0,026;0,026;0,0286;0,0165289256198347;0,0237;"No";NA;"No";2022-04-26 09:30:00;35;-122,28282;47,685575;"53033002400";133710,023255814;"100-150K";2022-04-26 09:00:00;"No";0,0237
"86";"Stevens Elementary School";"Go2Work_0700";547;11926;0,0458661747442562;7H 0M 0S;0,104058359885963;2022-04-26 07:00:00;"Stevens​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Stevens Elementary";"1242 18th Ave. E";"Seattle, WA 98112";"1242 18th Ave. E,Seattle, WA 98112";2022-04-26 07:55:00;185;81;0,4378378378;2;0,01081081081;102;0,5513513514;0;0;8;0,04324324324;24;0,1297297297;25;0,1351351351;0;0;29;0,1567567568;99;0,5351351351;18;0,0972972973;0;0;13;0,07027027027;11;0,05945945946;61;0,3297297297;0;0;0;0;8;0,04324324324;0;0;30;0,0003214024836;167;0,9027027027;183;0,9891891892;172;0,9297297297;174;0,9405405405;124;0,6702702703;185;1;185;1;177;0,9567567568;185;1;155;0,8378378378;0,29;0,29;0,29;0,2874;0,335664335664336;0,3044;"No";NA;"No";2022-04-26 07:40:00;-15;-122,30803;47,63193;"53033006400";117670,857142857;"100-150K";2022-04-26 07:10:00;"No";0,3044
"87";"The Center School";"Go2Work_0800";10308;72652;0,141881847712382;8H 0M 0S;0,378117601717778;2022-04-26 08:00:00;"Center School​";2;"8:30 a.m.";"3:20 p.m.";"High School";"The Center School";"305 Harrison St.";"Seattle, WA 98109";"305 Harrison St.,Seattle, WA 98109";2022-04-26 08:55:00;268;144;0,5373134328;18;0,0671641791;106;0,3955223881;3;0,01119402985;12;0,0447761194;8;0,02985074627;25;0,09328358209;1;0,003731343284;21;0,07835820896;198;0,7388059701;3;0,01119402985;0;0;21;0,07835820896;1;0,003731343284;60;0,223880597;0;0;0;0;15;0,05597014925;19;0,07089552239;72;1,39229227e-05;265;0,9888059701;267;0,9962686567;247;0,921641791;267;0,9962686567;208;0,776119403;268;1;268;1;253;0,9440298507;249;0,9291044776;196;0,7313432836;0,1225;0,1225;0,1225;0,0898;0,12396694214876;0,1121;"No";NA;"No";2022-04-26 08:30:00;-25;-122,35404;47,62186;"53033007101";104841,915662651;"100-150K";2022-04-26 08:00:00;"No";0,1121
"88";"Thornton Creek Elementary School";"Go2Work_0700";2681;32789;0,0817652261429138;7H 0M 0S;0,179999390039342;2022-04-26 07:00:00;"Thorton Creek​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Thornton Creek Elementary";"7712 40th Ave. NE";"Seattle, WA 98115";"7712 40th Ave. NE,Seattle, WA 98115";2022-04-26 07:55:00;478;227;0,4748953975;0;0;251;0,5251046025;1;0,002092050209;42;0,08786610879;21;0,04393305439;32;0,06694560669;1;0,002092050209;75;0,1569037657;306;0,640167364;34;0,07112970711;0;0;12;0,02510460251;0;0;53;0,1108786611;0;0;0;0;11;0,0230125523;3;0,006276150628;87;0;444;0,9288702929;478;1;466;0,9748953975;478;1;425;0,8891213389;478;1;478;1;467;0,9769874477;475;0,9937238494;391;0,8179916318;0,0495;0,0495;0,0495;0,0475;0,0556621880998081;0,0509;"No";NA;"No";2022-04-26 07:40:00;-15;-122,28443;47,68565;"53033002400";133963,791666667;"100-150K";2022-04-26 07:10:00;"No";0,0509
"89";"Thurgood Marshall Elementary";"Go2Work_0700";617;9059;0,0681090628104647;7H 0M 0S;0,181697759134562;2022-04-26 07:00:00;"Thurgood Marshall​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Thurgood Marshall Elementary";"2401 S Irving St.";"Seattle, WA 98144";"2401 S Irving St.,Seattle, WA 98144";2022-04-26 08:55:00;434;202;0,465437788;5;0,01152073733;227;0,5230414747;0;0;72;0,1658986175;101;0,232718894;50;0,1152073733;4;0,009216589862;89;0,2050691244;118;0,2718894009;66;0,1520737327;0;0;185;0,4262672811;9;0,02073732719;174;0,400921659;0;0;4;0,009216589862;10;0,02304147465;1;0,002304147465;81;4,778185988e-05;368;0,8479262673;434;1;249;0,5737327189;425;0,9792626728;260;0,599078341;434;1;430;0,9907834101;424;0,9769585253;433;0,9976958525;353;0,8133640553;0,3446;0,3446;0,3411;0,3414;0,326047358834244;0,3373;"No";"Targeted Assistance";"Targeted Assistance";2022-04-26 07:40:00;-75;-122,29955;47,59096;"53033009500";86431,25;"50-100K";2022-04-26 07:10:00;"No";0,3373
"90";"Tops K-8 School";"Go2Work_0900";5122;42104;0,121651149534486;9H 0M 0S;0,629441383241497;2022-04-26 09:00:00;"TOPS​";3;"9:30 a.m.";"4 p.m.";"K-8";"TOPS K-8";"2500 Franklin Ave. E";"Seattle, WA 98102";"2500 Franklin Ave. E,Seattle, WA 98102";2022-04-26 08:55:00;476;242;0,5084033613;1;0,002100840336;233;0,4894957983;3;0,006302521008;80;0,1680672269;60;0,1260504202;34;0,07142857143;2;0,004201680672;89;0,1869747899;208;0,4369747899;49;0,1029411765;0;0;19;0,03991596639;13;0,02731092437;138;0,2899159664;0;0;1;0,002100840336;4;0,008403361345;13;0,02731092437;79;5,737589153e-05;427;0,8970588235;475;0,9978991597;457;0,9600840336;463;0,9726890756;338;0,7100840336;476;1;475;0,9978991597;472;0,9915966387;463;0,9726890756;397;0,8340336134;0,2485;0,2485;0,2485;0,2531;0,261146496815287;0,2542;"No";NA;"No";2022-04-26 09:30:00;35;-122,32431;47,64251;"53033006100";105070,16;"100-150K";2022-04-26 09:00:00;"No";0,2542
"91";"View Ridge Elementary School";"Go2Work_0900";871;10837;0,0803727968995109;9H 0M 0S;0,752699086463043;2022-04-26 09:00:00;"View Ridge​";3;"9:30 a.m.";"4 p.m.";"Elementary School";"View Ridge Elementary";"7047 50th Ave. NE";"Seattle, WA 98115";"7047 50th Ave. NE,Seattle, WA 98115";2022-04-26 07:55:00;351;160;0,4558404558;1;0,002849002849;190;0,5413105413;1;0,002849002849;56;0,1595441595;10;0,02849002849;26;0,07407407407;0;0;64;0,1823361823;194;0,5527065527;22;0,06267806268;0;0;33;0,09401709402;1;0,002849002849;38;0,1082621083;0;0;0;0;2;0,005698005698;0;0;55;8,116817234e-06;329;0,9373219373;350;0,9971509972;318;0,905982906;350;0,9971509972;313;0,8917378917;351;1;351;1;349;0,9943019943;351;1;296;0,8433048433;0,0761;0,0761;0,0761;0,0661;0,0763636363636364;0,0729;"No";NA;"No";2022-04-26 09:30:00;95;-122,27618;47,68064;"53033003900";145415,733333333;"100-150K";2022-04-26 09:00:00;"No";0,0729
"92";"Viewlands Elementary School";"Go2Work_0700";1440;15506;0,0928672771830259;7H 0M 0S;0,233135560428221;2022-04-26 07:00:00;"Viewlands​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Viewlands Elementary";"520 NE Ravenna Blvd (interim location)";"Seattle, WA 98115";"520 NE Ravenna Blvd (interim location),Seattle, WA 98115";2022-04-26 07:55:00;285;147;0,5157894737;0;0;138;0,4842105263;2;0,00701754386;21;0,07368421053;36;0,1263157895;55;0,1929824561;4;0,01403508772;29;0,101754386;138;0,4842105263;58;0,2035087719;0;0;2;0,00701754386;7;0,02456140351;110;0,3859649123;1;0,00350877193;2;0,00701754386;7;0,02456140351;1;0,00350877193;47;8,618036319e-05;227;0,7964912281;284;0,9964912281;283;0,9929824561;278;0,9754385965;175;0,6140350877;284;0,9964912281;283;0,9929824561;278;0,9754385965;284;0,9964912281;238;0,8350877193;0,3225;0,3225;0,3225;0,3085;0,390977443609023;0,3407;"No";NA;"No";2022-04-26 07:40:00;-15;-122,322335;47,677255;"53033003602";92081,8421052632;"50-100K";2022-04-26 07:10:00;"No";0,3407
"93";"Washington Middle School";"Go2Work_0800";4217;29068;0,145073620476125;8H 0M 0S;0,474198431264621;2022-04-26 08:00:00;"Washington​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Washington Middle School";"2101 S Jackson St.";"Seattle, WA 98144";"2101 S Jackson St.,Seattle, WA 98144";2022-04-26 08:55:00;554;246;0,4440433213;2;0,003610108303;306;0,5523465704;0;0;86;0,155234657;191;0,344765343;66;0,119133574;1;0,001805054152;67;0,1209386282;143;0,2581227437;100;0,1805054152;0;0;175;0,3158844765;33;0,059566787;323;0,583032491;1;0,001805054152;4;0,007220216606;21;0,03790613718;3;0,005415162455;80;0,0001075212762;454;0,8194945848;551;0,9945848375;379;0,6841155235;521;0,940433213;231;0,416967509;553;0,9981949458;550;0,9927797834;533;0,9620938628;551;0,9945848375;474;0,8555956679;0,3845;0,3845;0,3845;0,3812;0,400280898876405;0,3887;"No";NA;"No";2022-04-26 08:30:00;-25;-122,303925;47,597895;"53033009000";85846,358974359;"50-100K";2022-04-26 08:00:00;"No";0,3887
"94";"Wedgwood Elementary School";"Go2Work_0700";741;10547;0,0702569451028729;7H 0M 0S;0,188394804209728;2022-04-26 07:00:00;"Wedgwood​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Wedgwood Elementary";"2720 NE 85th St.";"Seattle, WA 98115";"2720 NE 85th St.,Seattle, WA 98115";2022-04-26 07:55:00;393;191;0,4860050891;2;0,005089058524;200;0,5089058524;3;0,007633587786;39;0,09923664122;14;0,03562340967;25;0,06361323155;0;0;74;0,1882951654;238;0,6055979644;21;0,0534351145;0;0;28;0,07124681934;1;0,002544529262;34;0,08651399491;0;0;3;0,007633587786;7;0,01781170483;0;0;44;6,474629166e-06;372;0,9465648855;393;1;365;0,9287531807;392;0,9974554707;359;0,9134860051;393;1;390;0,9923664122;386;0,9821882952;393;1;349;0,8880407125;0,0583;0,0583;0,0583;0,0672;0,0824742268041237;0,0693;"No";NA;"No";2022-04-26 07:40:00;-15;-122,29711;47,69055;"53033002100";130547,071428571;"100-150K";2022-04-26 07:10:00;"No";0,0693
"95";"West Seattle Elementary School";"Go2Work_0700";435;6881;0,0632175555878506;7H 0M 0S;0,261735212905101;2022-04-26 07:00:00;"West Seattle ES​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"West Seattle Elementary";"5000 SW Spokane St.";"Seattle WA 98116";"5000 SW Spokane St.,Seattle WA 98116";2022-04-26 07:55:00;357;179;0,5014005602;0;0;178;0,4985994398;1;0,002801120448;12;0,03361344538;262;0,7338935574;31;0,08683473389;1;0,002801120448;22;0,06162464986;28;0,07843137255;109;0,3053221289;0;0;9;0,02521008403;8;0,02240896359;299;0,837535014;0;0;0;0;23;0,06442577031;0;0;54;6,277020612e-05;248;0,6946778711;356;0,9971988796;348;0,974789916;349;0,9775910364;58;0,162464986;357;1;357;1;334;0,9355742297;357;1;303;0,8487394958;0,8258;0,8278;0,8283;0,7845;0,824480369515012;0,8116;"Yes";"School-wide";"School-wide";2022-04-26 07:40:00;-15;-122,39673;47,57269;"53033009702";93449,6;"50-100K";2022-04-26 07:10:00;"Yes";0,8116
"96";"West Seattle High School";"Go2Work_0800";3688;30951;0,11915608542535;8H 0M 0S;0,565183677425608;2022-04-26 08:00:00;"West Seattle HS​";2;"8:30 a.m.";"3:20 p.m.";"High School";"West Seattle High School";"3000 California Ave. SW";"Seattle, WA 98116";"3000 California Ave. SW,Seattle, WA 98116";2022-04-26 08:45:00;1231;550;0,4467912266;12;0,009748172218;669;0,5434606011;8;0,006498781478;74;0,06011372868;72;0,05848903331;137;0,1112916328;7;0,005686433794;133;0,1080422421;800;0,6498781478;42;0,03411860276;0;0;133;0,1080422421;12;0,009748172218;225;0,1827782291;0;0;2;0,00162469537;34;0,02761982128;49;0,03980503656;152;7,918905132e-06;1189;0,9658813972;1228;0,9975629569;1098;0,8919577579;1219;0,9902518278;1006;0,8172217709;1231;1;1229;0,9983753046;1197;0,9723801787;1182;0,9601949634;1079;0,8765231519;0,1884;0,1884;0,1877;0,2095;0,250238777459408;0,216;"No";NA;"No";2022-04-26 08:30:00;-15;-122,38527;47,57697;"53033009801";117876,125;"100-150K";2022-04-26 08:00:00;"No";0,216
"97";"West Woodland Elementary School";"Go2Work_0700";1323;17804;0,0743091440125814;7H 0M 0S;0,163951920916648;2022-04-26 07:00:00;"West Woodland​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"West Woodland Elementary";"5601 4th Ave NW";"Seattle, WA 98107";"5601 4th Ave NW,Seattle, WA 98107";2022-04-26 07:55:00;403;196;0,4863523573;0;0;207;0,5136476427;0;0;21;0,05210918114;3;0,007444168734;14;0,03473945409;0;0;45;0,111662531;320;0,794044665;8;0,01985111663;0;0;30;0,07444168734;2;0,004962779156;19;0,04714640199;0;0;0;0;5;0,01240694789;4;0,009925558313;84;1,231458848e-05;395;0,9801488834;403;1;373;0,9255583127;401;0,9950372208;384;0,952853598;403;1;403;1;398;0,9875930521;399;0,9900744417;319;0,7915632754;0,0781;0,0781;0,0781;0,0575;0,0565371024734982;0,064;"No";NA;"No";2022-04-26 07:40:00;-15;-122,36224;47,67018;"53033003400";117626,130434783;"100-150K";2022-04-26 07:10:00;"No";0,064
"98";"Whitman Middle School";"Go2Work_0800";6062;41031;0,147741951207624;8H 0M 0S;0,513172966781214;2022-04-26 08:00:00;"Whitman​";2;"8:30 a.m.";"3:20 p.m.";"Middle School";"Whitman Middle School";"9201 15th Ave. NW";"Seattle, WA 98117";"9201 15th Ave. NW,Seattle, WA 98117";2022-04-26 08:55:00;672;301;0,4479166667;9;0,01339285714;362;0,5386904762;3;0,004464285714;27;0,04017857143;27;0,04017857143;66;0,09821428571;1;0,001488095238;81;0,1205357143;467;0,6949404762;22;0,03273809524;0;0;54;0,08035714286;3;0,004464285714;101;0,150297619;0;0;1;0,001488095238;16;0,02380952381;13;0,0193452381;116;6,643282313e-06;650;0,9672619048;670;0,9970238095;618;0,9196428571;669;0,9955357143;571;0,849702381;672;1;671;0,9985119048;656;0,9761904762;659;0,9806547619;556;0,8273809524;0,1541;0,1541;0,1541;0,1606;0,176678445229682;0,1638;"No";NA;"No";2022-04-26 08:30:00;-25;-122,37888;47,69542;"53033001600";119992,574074074;"100-150K";2022-04-26 08:00:00;"No";0,1638
"99";"Whittier Elementary School";"Go2Work_0700";1032;9973;0,103479394364785;7H 0M 0S;0,205153915572045;2022-04-26 07:00:00;"Whittier​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Whittier Elementary";"1320 NW 75th St.";"Seattle, WA 98117";"1320 NW 75th St.,Seattle, WA 98117";2022-04-26 07:55:00;395;189;0,4784810127;1;0,00253164557;205;0,5189873418;0;0;10;0,0253164557;5;0,01265822785;28;0,07088607595;1;0,00253164557;54;0,1367088608;297;0,7518987342;11;0,02784810127;0;0;12;0,03037974684;2;0,005063291139;34;0,08607594937;0;0;0;0;4;0,01012658228;5;0,01265822785;65;1,281845858e-05;384;0,9721518987;395;1;383;0,9696202532;393;0,9949367089;361;0,9139240506;395;1;395;1;391;0,9898734177;390;0,9873417722;330;0,835443038;0,0631;0,0631;0,0631;0,0794;0,0848484848484849;0,0758;"No";NA;"No";2022-04-26 07:40:00;-15;-122,373245;47,683755;"53033003000";129652,692307692;"100-150K";2022-04-26 07:10:00;"No";0,0758
"100";"Wing Luke Elementary School";"Go2Work_0700";335;4746;0,0705857564264644;7H 0M 0S;0,277918246944796;2022-04-26 07:00:00;"Wing Luke​";1;"7:40 a.m.";"2 p.m.";"Elementary School";"Wing Luke Elementary";"3701 S Kenyon St.";"Seattle, WA 98118";"3701 S Kenyon St.,Seattle, WA 98118";2022-04-26 07:55:00;306;147;0,4803921569;1;0,003267973856;158;0,5163398693;2;0,006535947712;69;0,2254901961;169;0,5522875817;19;0,06209150327;2;0,006535947712;17;0,05555555556;28;0,09150326797;106;0,3464052288;0;0;23;0,07516339869;15;0,04901960784;212;0,6928104575;0;0;4;0,01307189542;15;0,04901960784;1;0,003267973856;52;0,0001601947969;200;0,6535947712;305;0,9967320261;283;0,9248366013;291;0,9509803922;94;0,3071895425;306;1;302;0,9869281046;291;0,9509803922;305;0,9967320261;254;0,8300653595;0,6891;0,6891;0,6891;0,7009;0,756676557863502;0,7156;"Yes";"School-wide";"School-wide";2022-04-26 07:40:00;-15;-122,2849;47,53074;"53033011700";71611,4285714286;"50-100K";2022-04-26 07:10:00;"Yes";0,7156
